X_real,X_imag,Y_real,Y_imag
24.8794662548617,-6.60651568866793,-28.0517647927894,3.69165312828732
7.50879658797283,24.2379149109643,24.3112361547414,-6.35247378587545
-25.1888149221213,-3.04695649496871,-25.3575039718596,7.05198315298422
-5.20007495915358,18.9313982308496,5.14738679846654,-4.60557641371425
-4.61912426993715,-22.9807175289904,-23.2273773194726,20.2683823179376
-7.99884334330672,11.0001698063314,25.8555750052049,17.0562416044967
-9.5750191937926,5.93916769174372,18.3130897249491,-1.33937571608681
-4.81939862137953,-8.88638732590496,-24.7427699137742,14.4245684167162
-15.5325841114109,13.7524868020417,-19.1662338191126,6.56410155653993
10.1889697305102,15.6547421341026,-8.06377474921975,-18.5588655563928
30.9541016091756,-7.72684835317962,9.3823649989219,-20.6658687039331
-12.6414664916288,9.59515512005834,-4.4652193360889,18.8475818163646
-15.4275564345804,6.16901670592237,7.45549114653524,0.247207928954795
24.7099020464074,-8.36214142666872,-18.6643122588944,-15.1893017572247
-11.1773673689726,10.5522615002353,24.369917976642,-9.70684712547736
0.0742641465057368,1.18305984696895,-17.8154821709838,10.9679735648707
-16.0567644165453,-12.0570745590191,14.4270011103404,-9.74628447101661
9.29340114530827,-15.4638920851214,17.9210536493893,9.93235224740869
8.98379410069041,0.881972043204043,-2.84512368320027,-7.31740735720039
-2.14062885772237,5.87677443922323,8.2206403892162,-22.1516133803645
-13.5621273000542,19.3593691644968,-4.5007877773,-0.804370212040222
10.372658845296,-2.43070942385929,25.9269496193401,-6.12525237553256
-20.6285366713843,5.43338353305189,6.62068851821522,-22.2283985536844
10.9550774126801,-11.8411913071282,-18.1469535576189,-13.9926576246991
-12.8053148922367,-1.42943653626061,-10.2282272895867,3.49861673796668
-0.627129195514091,-11.6854630497266,-2.83232815541479,-8.24133416359784
-8.18417749959784,14.4626975856779,6.0476693346016,-22.5986692985327
2.27141149817283,-22.3441657478232,-16.3877299168374,15.8059802871803
-28.2930264963838,1.21813686509475,-3.95239016649608,-0.908018826513464
1.34060589854519,-17.7165885703985,14.0658608589038,27.408262329785
-17.7959461947996,-13.2146703211373,18.8809810943489,9.9383903838945
15.5084223451256,9.15366724133842,13.9799421221356,16.2504955609315
21.7769146822781,-6.66633418085058,-22.0228585032511,-0.394774889057079
-19.9896993879122,-4.22290076754377,-4.19491002983095,20.5824499447187
2.3647729298649,30.1074808360833,-16.7028103937447,15.3480967287035
-10.1871545314423,-29.9380104470351,18.5029369372893,6.00240345068057
-4.20014928961732,-9.53383031843975,14.384079382666,-13.3064984055881
26.0207979987273,-0.413763734839824,7.90862209327597,-2.97376798900395
8.78880342425827,1.00041981545345,-8.56897956878525,1.6089759243498
3.40587435733605,20.7483301275339,6.1630125853437,0.762552530014525
4.6542919100655,18.9058869382211,-1.94320979713233,-9.52056637038733
-1.17582604880333,9.35968256444895,-2.67774355496236,-7.99141229012614
3.78427403549319,-1.45483409254804,17.0336695056642,9.8296494275463
-9.83427458886992,-19.2798896174207,17.7047304679597,5.81276990002348
19.0853114547004,-9.28211188025055,-2.13264515040155,-23.0337854392784
